base_year,series,year,month,state,sector,division,group,class,sub_class,item,code,index,inflation,imputation
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Flour of cereals,Wheat atta PDS,01.1.1.2.1.03,109.82,0.00,N
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Bread and bakery products,Biscuits,01.1.1.3.1.01,102.55,1.45,N
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Bread and bakery products,Biscuits,01.1.1.3.1.01,101.07,-0.11,N
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Bread and bakery products,Biscuits,01.1.1.3.1.01,102.02,0.89,N
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Bread and bakery products,"Chips , nachos, puffs, wafers, etc.",01.1.1.3.1.02,102.69,1.37,N
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Bread and bakery products,"Chips , nachos, puffs, wafers, etc.",01.1.1.3.1.02,102.76,1.30,N
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Bread and bakery products,"Chips , nachos, puffs, wafers, etc.",01.1.1.3.1.02,102.72,1.34,N
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Bread and bakery products,"Cake, pastry",01.1.1.3.1.03,104.39,2.30,N
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Bread and bakery products,"Cake, pastry",01.1.1.3.1.03,105.47,3.17,N
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Bread and bakery products,"Cake, pastry",01.1.1.3.1.03,104.97,2.77,N
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Bread and bakery products,Bread (bakery),01.1.1.3.1.04,106.03,3.26,N
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Bread and bakery products,Bread (bakery),01.1.1.3.1.04,107.80,3.56,N
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Bread and bakery products,Bread (bakery),01.1.1.3.1.04,106.85,3.40,N
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Breakfast cereals,Breakfast cereals,01.1.1.4.1.01,102.72,1.23,N
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Breakfast cereals,Breakfast cereals,01.1.1.4.1.01,102.49,1.15,N
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Breakfast cereals,Breakfast cereals,01.1.1.4.1.01,102.57,1.18,N
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Breakfast cereals,Muri,01.1.1.4.1.02,105.32,1.21,N
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Breakfast cereals,Muri,01.1.1.4.1.02,105.84,2.64,N
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Breakfast cereals,Muri,01.1.1.4.1.02,105.43,1.53,N
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Breakfast cereals,Other rice products,01.1.1.4.1.03,104.67,1.98,N
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Breakfast cereals,Other rice products,01.1.1.4.1.03,105.47,2.03,N
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Breakfast cereals,Other rice products,01.1.1.4.1.03,105.08,2.01,N
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,"Macaroni, noodles, couscous and similar pasta products",Noodles,01.1.1.5.1.01,104.68,2.90,N
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,"Macaroni, noodles, couscous and similar pasta products",Noodles,01.1.1.5.1.01,103.82,2.26,N
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,"Macaroni, noodles, couscous and similar pasta products",Noodles,01.1.1.5.1.01,104.30,2.62,N
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,"Macaroni, noodles, couscous and similar pasta products",Vermicelli (sewai),01.1.1.5.1.02,103.81,1.86,N
